"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"31YWE12TE06M1GUUL7J4CSZ2QF8X7L","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3TK8OJTYM2FMPHRT7GH4DDOPGGYPVU","A1L92Y6VBTRFP5","Approved","Mon Jun 19 11:00:00 PDT 2017","Mon Jun 19 11:36:26 PDT 2017","Thu Jun 22 11:36:26 PDT 2017","Thu Jun 22 00:22:09 PDT 2017","","","2186","100% (9/9)","100% (9/9)","100% (9/9)","0","We should see a new movie.  Any good ones at the theatre?","Can you imagine what they could do with todays CGI technology?","There is a new shark movie called 47 meters I think?","Oh yeah, like the next jaws movie.","I haven't read any reviews about it but it's a refreshing change from what's out now.","Yes I remember there was out called Deep Blue.  Didn't care much for it.","No it didn't do well at all.","I wonder if it will be as good as jaws?","I would love to see a remake of the original jaws.","That would be awesome.","x",""
"31YWE12TE06M1GUUL7J4CSZ2QF8X7L","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3ZR9AIQJUC3K7N4U6Z1RPMN4VSJ04O","A2SSC9PR4KPNPQ","Approved","Tue Jun 20 17:53:29 PDT 2017","Tue Jun 20 18:05:47 PDT 2017","Fri Jun 23 18:05:47 PDT 2017","Thu Jun 22 00:22:09 PDT 2017","","","738","100% (44/44)","100% (44/44)","100% (44/44)","0","Inception was a real mind trip","I don't know, it doesnt need one but it would be awesome to see some of the characters again.","I really liked Leonardo Dicaprio's character","The whole storyline was so unique it kept me engaged","The ending was really good too.","Yea, I didnt see that coming","Seeing people's dreams and being able to change their minds is pretty cool","It would be a great super power","Maybe one day, we can do something like that with technlogy","Do you think their will be a sequel?","x",""
"37YYO3NWHDK4AZEVLSVSE166Q8CCCS","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","33L7PJKHCHSM6XONG4FEQ95EUNE8TD","A3RYTY3QHRXNIY","Approved","Mon Jun 19 22:41:47 PDT 2017","Mon Jun 19 22:42:56 PDT 2017","Thu Jun 22 22:42:56 PDT 2017","Thu Jun 22 00:22:03 PDT 2017","","","69","100% (479/479)","100% (413/413)","100% (358/358)","0","Do you like nicolas cage?","Yes it was","Yes he is a great actor","He is","Have you seen next?","Who is in it with him?","Jessica biel","Yes that was a great movie","I agree","The ending was a huge twist","x",""
"37YYO3NWHDK4AZEVLSVSE166Q8CCCS","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","37QW5D2ZRHGLRXB8R4AOG49SS5S8SI","A1CF6U3GF7DZEJ","Approved","Tue Jun 20 11:13:40 PDT 2017","Tue Jun 20 11:21:14 PDT 2017","Fri Jun 23 11:21:14 PDT 2017","Thu Jun 22 00:22:03 PDT 2017","","","454","100% (117/117)","100% (107/107)","100% (96/96)","0","I saw Vertigo the other night.","A dramatic ending.","Not my favorite Hitchcock, but good.","I liked the story line.","Kim Novak was so pretty.","Barbara Bel Geddes had a fun comic role.","She was pretty cool.","I liked the scene where Kim Novak jumps into the water.","It was shocking.","The tower scene was very scary.","x",""
"37YYO3NWHDK4AZEVLSVSE166Q8CCCS","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","39LOEL67OTZH7GQT1P9N8W1G0P6833","A2FI2VTA8JVYS6","Approved","Tue Jun 20 04:53:44 PDT 2017","Tue Jun 20 05:21:09 PDT 2017","Fri Jun 23 05:21:09 PDT 2017","Thu Jun 22 00:22:03 PDT 2017","","","1645","100% (92/92)","100% (83/83)","100% (59/59)","0","Do you like movies filmed in Africa?","Ok I will watch","Yes I do but most are not too exciting.","There is one that is an amazing thriller.","What is it called.","It is called Blood Diamond.","Is that a good movie?","It may be the best movie.","Wow it is that good?","Yes it is so thrilling and shows the beauty of Africa.","x",""
"37YYO3NWHDK4AZEVLSVSE166Q8CCCS","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","39ZSFO5CA9QQQRZV7D2FKV0UUPOJUZ","AEJEQZNUYWFJ8","Submitted","Fri Jun 23 11:33:31 PDT 2017","Fri Jun 23 11:39:04 PDT 2017","Mon Jun 26 11:39:04 PDT 2017","","","","333","100% (10/10)","100% (10/10)","100% (10/10)","0","Is the movie Split considered to be a thriller movie?","He is a great actor. He does a good job in the movie playing all those different people.","I think it is a horror thriller movie. Have you seen it?","No I have not seen it. Have you?","I saw it in theaters when it first came out. It is a great movie by M. Night Shyamalan.","I heard it is related to another one of his movies.","It has ties to Unbreakable. They say they are making a sequel that will include characters from both movies.","Oh that could be very interesting. What are the names of the two main actors from Split?","The main guy is James McAvoy and the girl is Anya Taylor-Joy.","I like James. He looks really scary in the trailers I have seen.","x",""
"37YYO3NWHDK4AZEVLSVSE166Q8CCCS","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3AAPLD8UCDBFZ8PGJ89K3MYDX4AHT3","A3A8P4UR9A0DWQ","Approved","Mon Jun 19 11:15:04 PDT 2017","Mon Jun 19 12:30:32 PDT 2017","Thu Jun 22 12:30:32 PDT 2017","Thu Jun 22 00:22:03 PDT 2017","","","4528","100% (21/21)","100% (15/15)","100% (10/10)","0","The last thriller that I saw was Gone Girl.","I will have to read it to see that too.","OH that was a great movie.","I agree but the ending left me wanting to know more.","Yes I would say I agree.","I enjoyed the characters though.","It was good how they took the perspective of both people.","I though that too it kept you in suspense.","That's what a good thriller will do.","I felt this movie was a lot like the book.","x",""
"37YYO3NWHDK4AZEVLSVSE166Q8CCCS","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3I2PTA7R3UOT9IYW8PIMB93I6S4QKK","A2ECRNQ3X5LEXD","Submitted","Fri Jun 23 06:02:42 PDT 2017","Fri Jun 23 06:06:19 PDT 2017","Mon Jun 26 06:06:19 PDT 2017","","","","217","100% (206/206)","100% (173/173)","100% (139/139)","0","Are you into Thriller movies at all?","Me neither, I have no desire to.","Yes.","Which ones?","I like Jurassic Park.","With Same Neill?","Yeah.","I like the first one a lot too.","Did you see the new one?","Not yet.","x",""
"37YYO3NWHDK4AZEVLSVSE166Q8CCCS","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3Q5C1WP23NV2AVTCGNO18JCS1QR51T","AYHNP14AUA4TS","Approved","Thu Jun 22 15:16:07 PDT 2017","Thu Jun 22 15:20:31 PDT 2017","Sun Jun 25 15:20:31 PDT 2017","Fri Jun 23 01:45:34 PDT 2017","","","264","100% (21/21)","100% (11/11)","100% (10/10)","0","What did you think of that new shark thriller film, 47 Meters Down?","It's great, it's just her and the shark for most of the film, but she is intelligent, resourceful, and definitely not annoying!","I thought it was pretty awful. I almost couldn't sit through it. The only thing I liked was the ending.","Seriously? I thought it was great. What didn't you like about it?","The two girls squealing like bubbleheads the whole time drove me nuts. You'd think with that much air in their heads, they wouldn't have run out of oxygen.","You just made me laugh, you're funny. What did you like about the ending?","It was pretty much the only part of the film that was really emotional. Otherwise it was the kind of film where you end up rooting for the sharks.","You have to admit, it was tense and suspenseful.","Yes, that it was for sure! But if you want a better shark film, I'd recommend The Shallows.","With Blake Lively? I've been meaning to see that.","x",""
"37YYO3NWHDK4AZEVLSVSE166Q8CCCS","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3TR2532VIQO5OG9UBV4C4PMER3V6J9","A1OA0BI6ALOF46","Submitted","Fri Jun 23 13:23:40 PDT 2017","Fri Jun 23 13:41:28 PDT 2017","Mon Jun 26 13:41:28 PDT 2017","","","","1068","100% (1/1)","100% (1/1)","100% (1/1)","0","There is a thriller coming out called"" Jeepers Creepers"" this summer are you going to see it ?","Jeepers Creepers is a good movie if you like horror movies, it is worth seeing.","Yes, I saw the first two.","Did you like the first one,that was about the guy and his sister encountering the monster while driving home on the interstate.","Yes! I did like it, the movie was really scary.","Which episode do you like best, Jeepers Creepers 1 or 2.","I Like Jeepers Creepers 1 best.","Jeepers Creepers 3 is suppose to be good too.","Did you think the monster was really scary in the movie?","Yes! the monster was scary and ugly, he had a face like a fish and body like a  lizard.","x",""
"37YYO3NWHDK4AZEVLSVSE166Q8CCCS","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3YMU66OBIO2BU33AZ8AD43JO7GVHGZ","A15I7L8DS3FV6U","Approved","Wed Jun 21 18:03:32 PDT 2017","Wed Jun 21 18:23:30 PDT 2017","Sat Jun 24 18:23:30 PDT 2017","Thu Jun 22 00:22:03 PDT 2017","","","1198","100% (2/2)","100% (2/2)","100% (2/2)","0","Have you seen that thriller movie, 'Split'?","Oh, yeah. That's the one about people with superhuman powers.","Is that the one about a man with multiple personalities who kidnaps some girls?","Yeah. James McAvoy did a really good job playing that character. I was creeped out every time he came on screen.","It's an M. Night Shyamalan film, isn't it?","Yeah, that's the director.","He's pretty famous for his thrillers.","Yeah, he even directed 'The Sixth Sense.' That's got to be a classic by now.","Would you say 'Split' measures up to his other films?","I'd say it's one of his best. It's actually a sequel to the thriller movie, 'Unbreakable.'","x",""
"31N9JPQXIPCEIBM2WAI753XY24VHNO","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3B837J3LDPQR92Q4QDGO7L4XIY6SR6","AKM6CK7MY7LOE","Approved","Tue Jun 20 13:54:26 PDT 2017","Tue Jun 20 13:56:52 PDT 2017","Fri Jun 23 13:56:52 PDT 2017","Thu Jun 22 00:22:04 PDT 2017","","","146","100% (138/138)","100% (109/109)","100% (71/71)","0","Identity was on T.V. last night.","Well you got me interested in it. I'll watch it.","What's that?","A movie. Didn't you ever see it?","I don't think so.","John Cusack and Ray Liotta are in it.","No, then I never saw a movie with the two together.","Great film. Look for it.","Is it a thriller or action?","More of a thriller. Really has a twist to it.","x",""
"31N9JPQXIPCEIBM2WAI753XY24VHNO","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3FTOP5WARGIAA5NF96OVVOCNDOG0JK","A2FI2VTA8JVYS6","Approved","Tue Jun 20 04:48:34 PDT 2017","Tue Jun 20 05:22:45 PDT 2017","Fri Jun 23 05:22:45 PDT 2017","Thu Jun 22 00:22:04 PDT 2017","","","2051","100% (92/92)","100% (83/83)","100% (59/59)","0","Did you watch every Tarantino film?","Ok thank you for the recommendation.","No, I havent seen every movie.","You should watch Jackie Brown.","Is that one good?","Yes it is a great film, it is thrilling as well.","I do like the director.","Yes his films are great.","Ok I will watch it.","Enjoy the thrilling story that develops in that film.","x",""
"31N9JPQXIPCEIBM2WAI753XY24VHNO","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3GS6S824SRRZ1LFLHB98VQ28NCRNW2","A2TLQXGIO2LJ91","Approved","Mon Jun 19 20:46:57 PDT 2017","Mon Jun 19 20:50:23 PDT 2017","Thu Jun 22 20:50:23 PDT 2017","Thu Jun 22 00:22:04 PDT 2017","","","206","100% (7/7)","100% (4/4)","100% (4/4)","0","Have you seen this movie Wait Until Dark?","Maybe I should check it out sometime.","No, I've never heard of it.","I hadn't either until last night when it was on TCM.","Was it good?","It was outstanding!","Really?  Who was in it?","Audrey Hepburn was the lead.  She played a blind woman being terrorized by some men looking for a doll filled with drugs.","Wow! That does sound interesting.","I looked it up on Rotten Tomatoes and it had like a 95% positive rating.","x",""
"31N9JPQXIPCEIBM2WAI753XY24VHNO","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3OUYGIZWR8S6WGQD4JTFSKYZMQBP04","AMYYL67LDKPDA","Approved","Wed Jun 21 16:02:09 PDT 2017","Wed Jun 21 16:04:57 PDT 2017","Sat Jun 24 16:04:57 PDT 2017","Thu Jun 22 00:22:04 PDT 2017","","","168","100% (137/137)","100% (137/137)","100% (137/137)","0","I'm like 25 years late, but finally saw Silence of the Lambs.","Yeah, no kidding.","Jodie Foster's best movie in my opinion.","Hannibal was truly one of the best villains ever.","The weird thing is he's kind of anti-villain in some weird fashion.","Nah.  He murdered the prison guards and was crazy.","But Hopkins performance was second to none.  He made that character.","It creeped me out as I really thought he was a serial killer.","His voice just gives me shivers.","I'll never drink another Fresca again after watching it.","x",""
"31N9JPQXIPCEIBM2WAI753XY24VHNO","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3OVHNO1VE7VU94TD34FCYPKWQF3ZD6","A1S88VQY8G8CNC","Approved","Thu Jun 22 00:12:26 PDT 2017","Thu Jun 22 00:19:15 PDT 2017","Sun Jun 25 00:19:15 PDT 2017","Fri Jun 23 01:45:34 PDT 2017","","","409","100% (11/11)","100% (8/8)","100% (5/5)","0","I think Alfred HItchcock was the greatest creator of thriller movies ever.  Were you a fan of HItchcock?","Now that you mention it, i did read that somewhere.  HItchcock got some good publicity out of that.  He wanted everyone to watch every second of it; once it started you couldn't get in.  great strategy !","I'm not sure i'd call him the greatest, but I will say he is certainly among the best.  He was a genius, no doubt about it.","I'll never forget the first time i saw ""the Birds.""  I've never been so frightened watching a movie.","That was a great movie, but to me ""Psycho"" was HItchcock's best.  That was incredibly scary.","""Pyscho"" was scary, but i think i give the edge to ""the Birds"" because it was in color.  I've always had a problem getting involved with black and white films.","It's interesting you say that; i always thought the fact that ""Pyscho"" was in black and white actually added to the tension.","Do you remember any of the sequels to ""Psycho?"" I think i saw one of them; it was awful.","I think there were three ""Psycho"" sequels and i saw all of them.  I'll tell you the truth...they were all terrible.  But i think everyone had false expectations in feelling they could be even half as good as the original.","Did you know that when ""Psycho"" first opened in the theatres in 1960, people were not allowed into the theatre after the film had started?","x",""
"31N9JPQXIPCEIBM2WAI753XY24VHNO","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3R0T90IZ1T6KDVSUDGWCTCM8VWJCGV","A2Y23D9C3JIWGB","Approved","Fri Jun 23 03:19:02 PDT 2017","Fri Jun 23 03:22:04 PDT 2017","Mon Jun 26 03:22:04 PDT 2017","2017-06-26 10:22:08 UTC","","","182","100% (75/75)","100% (63/63)","100% (42/42)","0","What would you say is your all time favorite Thriller movie?","She is a phenomenal actress.  You should definitely give Disturbia a shot.","While I don't watch too many thrillers, one that comes to mind was Disturbia.","I have not seen that one.  Would you recommend it?","I absolutely would.  It was a 2007 movie starring Shia LeBeouf and Carrie-Anne Moss.","What was it about?","It was about a teen who finds out he lives next door to a killer, but no one believes him at first until it's too late.","That sounds pretty intense.  I know who Shia is but I don't know who Carrie-Anne Moss is.","She was the actress who played Trinity in 'The Matrix.'","Oh I see.  I do know her then.","x",""
"31N9JPQXIPCEIBM2WAI753XY24VHNO","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3VZLGYJEYM487AYUU4GOSWNO6WMXZB","APF1EAZT104LQ","Approved","Wed Jun 21 12:50:02 PDT 2017","Wed Jun 21 12:52:04 PDT 2017","Sat Jun 24 12:52:04 PDT 2017","Thu Jun 22 00:22:04 PDT 2017","","","122","100% (194/194)","100% (187/187)","100% (179/179)","0","Did you see No Country For Old Men?","He plays a cop in it.","Yes, it was great. Javier Bardem was amazing in that.","Who did that movie?","That was the Coen Brothers.","Oh nice. Didn't they do Fargo too?","Yes and The Big Lebowski, but my favorite is No Country For Old Men","Who is in that movie besides Bardem?","Tommy Lee Jones","I love him","x",""
"31N9JPQXIPCEIBM2WAI753XY24VHNO","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3Z7ISHFUH1PIS9XMMW4WCX6VFLRZ8F","A1CF6U3GF7DZEJ","Approved","Tue Jun 20 15:07:58 PDT 2017","Tue Jun 20 15:12:50 PDT 2017","Fri Jun 23 15:12:50 PDT 2017","Thu Jun 22 00:22:04 PDT 2017","","","292","100% (117/117)","100% (107/107)","100% (96/96)","0","I just saw Dark Days.","I might watch it.","Is that after the Gillian Flynn book?","Yes.","Wow, she's getting quite popular with the movie makers.","Yes, two movies in two years.","Who's in this?","Charlize Theron is the big name.","Who directed it?","Gilles Paquet-Brenner.","x",""
"31N9JPQXIPCEIBM2WAI753XY24VHNO","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3Z7ISHFUH1PIS9XMMW4WCX6VFO1Z8V","A20IT22YVUTM2V","Approved","Wed Jun 21 20:55:10 PDT 2017","Wed Jun 21 21:03:49 PDT 2017","Sat Jun 24 21:03:49 PDT 2017","Thu Jun 22 00:22:04 PDT 2017","","","519","100% (14/14)","100% (14/14)","100% (14/14)","0","Have you seen the newest Jason Bourne movie?","Oh him! I've read some other things by him!","With . . . what's his face - the guy who played in ""The Martian"".","Matt Damon.","Ah yes, Matt Damon. Are you talking about the one with the guy looking for the pills so he doesn't regress?","No, that's with Jeremy Renner as Aaron Cross.","Oh, then I'm not sure which one you're talking about.","It's simply called ""Jason Bourne"". It came out in 2016.","I haven't seen it, then. Aren't these series based off some books?","Yes, they are, by a guy named Robert Ludlum.","x",""
"36FFXPMST9IW0WMEXPIKKSX3SE0HO3","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","39L1G8WVWRLZWG682408TME8ML413K","A1WBGYZ6Y8NJ9","Approved","Wed Jun 21 01:01:20 PDT 2017","Wed Jun 21 01:16:54 PDT 2017","Sat Jun 24 01:16:54 PDT 2017","Thu Jun 22 00:22:09 PDT 2017","","","934","100% (387/387)","100% (344/344)","100% (303/303)","0","Man this new thriller movie blows","I know man","What one","The mummy","Oh why does it suck?","Well it is nowhere near as good as the old ones","They should have kept it campy like the old one","The old old one or the brendan frasier one","The Frasier one","I was about to correct you","x",""
"36FFXPMST9IW0WMEXPIKKSX3SE0HO3","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3HMVI3QICKM0CJ3WRPTYJGALVM6Y1U","A1CF6U3GF7DZEJ","Approved","Wed Jun 21 06:23:41 PDT 2017","Wed Jun 21 06:27:50 PDT 2017","Sat Jun 24 06:27:50 PDT 2017","Thu Jun 22 00:22:09 PDT 2017","","","249","100% (117/117)","100% (107/107)","100% (96/96)","0","I saw Flight Plan last night.","She's always resourceful in her movies.","Jodie Foster?","Yes.","Who directed it?","Robert Schwentke","What happens in the movie?","Jodie gets on a plane with her daughter, who disappears.","Cool.  What happens in the end?","Jodie rescues her daughter and blows up the bad guy!","x",""
"36FFXPMST9IW0WMEXPIKKSX3SE0HO3","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3LOZAJ85YE7I1ZVI5X7A5LDHLN42XP","A1J7FQKGZBWDIN","Approved","Wed Jun 21 15:47:34 PDT 2017","Wed Jun 21 15:54:56 PDT 2017","Sat Jun 24 15:54:56 PDT 2017","Thu Jun 22 00:22:09 PDT 2017","","","442","100% (8/8)","100% (8/8)","100% (8/8)","0","What was the last thriller movie you saw?","I know. But what an action packed series","that would have to be Hunger games Mockingjay II","I can't believe Peeta was trying to kill Katniss","I know, and President Alma Coin was so mean.","I know right! When Katniss shot her in the end a cheered!","me too, I was really upset when they killed Katniss' little sister Prim","Yeah, but it was sweet when Petta was planting the prim rose at the end","yeah it was. I really didn't expect Petta and Katniss to have kids.","Yeah that was kind weird. What a messed up world","x",""
